"C Kazuto Kirigaya", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Roupa preta", "Capa preta", "Duas espadas"), 0.95
"S Olhos pretos", ("Cabelo preto"), 0.32
"S Cabelo até as orelhas", ("Cabelo azul", "Camisa vermelha"), 0.31
"C Kaguya Shinomiya", ("Cabelo até os ombros", "Cabelo preto", "Olhos vermelhos", "Uniforme escolar", "Vice-presidente do Conselho Estudantil", "Fita vermelha no cabelo"), 0.76
"C Zoro Roronoa", ("Cabelo até as orelhas", "Cabelo verde", "Olhos verdes", "Roupa verde", "Lenço", "Espada"), 0.83
"C Nami", ("Cabelo até as costas", "Cabelo ruivo", "Olhos castanhos", "Camisa branca", "Bastão"), 0.79
"C Gowther", ("Cabelo até o pescoço", "Cabelo rosa", "Olhos castanhos", "Camisa rosa", "Corrente"), 0.93
"S Jaqueta vermelha", ("Venda nos olhos", "Camisa branca", "Sharingan", "Kunais", "One for all"), 0.28
"C Armin Arlert", ("Cabelo até o pescoço", "Cabelo loiro", "Olhos azuis", "Jaqueta militar", "Lenço", "Distintivo da Tropa de Exploração"), 1.00
"C C.C.", ("Cabelo até a cintura", "Cabelo verde", "Olhos dourados", "Roupa branca"), 0.98
"C Yukine", ("Cabelo até as orelhas", "Cabelo loiro", "Olhos vermelhos", "Jaqueta verde", "Gorro verde"), 0.73
"C Eren Yeager", ("Cabelo até as orelhas", "Cabelo marrom", "Olhos verdes", "Jaqueta militar", "Capa verde", "Distintivo da Tropa de Exploração"), 0.76
"S Olhos azuis", ("Roupa marrom", "Cabelo até o pescoço"), 0.15
"C Shouko Nishimiya", ("Cabelo até as costas", "Cabelo rosa claro", "Olhos castanhos", "Uniforme escolar", "Deficiência auditiva"), 1.00
"C Jonathan Joestar", ("Cabelo até o pescoço", "Cabelo azul", "Olhos azuis", "Camisa azul", "Cachecol roxo", "Marca Joestar"), 0.72
"C Lelouch Lamperouge", ("Cabelo até o pescoço", "Cabelo preto", "Olhos roxos", "Roupa preta", "Geass"), 0.79
"S Cabelo até os ombros", ("Cabelo preto", "Lenço", "Roupa preta", "Olhos roxos"), 0.25
"S Pochita", ("Cabelo branco", "Cabelo preto"), 0.37
"C Makima", ("Cabelo até as costas", "Cabelo ruivo", "Olhos amarelos", "Camisa branca", "Gravata"), 0.93
"S Jaqueta militar", ("Máscara de couro", "Colete preto", "Olhos azuis"), 0.47
"C Taki Tachibana", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos azuis", "Uniforme escolar"), 0.80
"C Tanjirou Kamado", ("Cabelo até o pescoço", "Cabelo preto", "Olhos vermelhos", "Roupa preta", "Jaqueta verde e preta", "Katana"), 0.92
"C Violet Evergarden", ("Cabelo até o pescoço", "Cabelo loiro", "Olhos azuis", "Vestido branco", "Jaqueta azul", "Braços protéticos"), 0.97
"C Kakashi Hatake", ("Cabelo até as orelhas", "Cabelo branco", "Olhos pretos", "Roupa verde", "Sharingan", "Bandana"), 0.88
"C Itaru Hashida", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos castanhos", "Camisa verde", "Óculos", "Super hacker"), 1.00
"C Satoru Gojou", ("Cabelo até as orelhas", "Cabelo branco", "Olhos azuis", "Roupa azul", "Venda nos olhos"), 0.84
"C Shouyou Hinata", ("Cabelo até as orelhas", "Cabelo ruivo", "Olhos castanhos", "Unifome de time"), 1.00
"C Ban", ("Cabelo até as orelhas", "Cabelo azul", "Olhos vermelhos", "Camisa vermelha"), 0.99
"C Zenitsu Agatsuma", ("Cabelo até o pescoço", "Cabelo loiro", "Olhos amarelos", "Casaco amarelo", "Katana"), 0.86
"C Kayo Hinazuki", ("Cabelo até o pescoço", "Cabelo preto", "Olhos castanhos", "Uniforme escolar", "Cachecol amarelo"), 0.84
"C Gon Freecss", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Roupa verde"), 0.70
"C Luffy Monkey D.", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Camisa vermelha", "Chapéu"), 0.90
"C Subaru Natsuki", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Macacão preto"), 0.87
"C Leone", ("Cabelo até as costas", "Cabelo loiro", "Olhos amarelos", "Top preto", "Garras de leão"), 0.90
"C Akame", ("Cabelo até o quadril ou abaixo", "Cabelo preto", "Olhos vermelhos", "Camisa preta", "Katana"), 0.70
"C Nezuko Kamado", ("Cabelo até o quadril ou abaixo", "Cabelo preto", "Olhos rosa", "Kimono rosa", "Fita rosa", "Bambu na boca"), 0.95
"S Violinista", ("Uniforme escolar", "Sem camisa", "Olhos roxos", "Explosão", "Olheiras"), 0.06
"C Chika Fujiwara", ("Cabelo até os ombros", "Cabelo rosa", "Olhos azuis", "Uniforme escolar", "Clube dos jogos de mesa", "Secretária do Conselho Estudantil"), 0.74
"C Brook", ("Cabelo até o pescoço", "Cabelo preto", "Jaqueta preta", "Bengala"), 0.94
"C Mine", ("Cabelo até o quadril ou abaixo", "Cabelo rosa", "Olhos rosas", "Uniforme escolar", "Prisilha de cabelo", "Rifle de assalto"), 0.71
"C Tobio Kageyama", ("Cabelo até as orelhas", "Cabelo preto", "Olhos azuis", "Unifome de time"), 0.94
"C Megumin", ("Cabelo até os ombros", "Cabelo castanho", "Olhos vermelhos", "Vestido vermelho", "Explosão", "Chapéu de feiticeiro"), 0.78
"C Yumeko Jabami", ("Cabelo até a cintura", "Cabelo preto", "Olhos vermelhos", "Roupa vermelha", "Compulsão por apostas"), 0.74
"C Mayuri Shiina", ("Cabelo até o pescoço", "Cabelo preto", "Olhos azuis", "Vestido azul", "Tuturu"), 0.75
"C Ryuk", ("Cabelo até as orelhas", "Cabelo preto", "Olhos amarelos", "Roupa preta", "Death Note"), 0.98
"C Naruto Uzumaki", ("Cabelo até as orelhas", "Cabelo loiro", "Olhos azuis", "Roupa laranja", "Modo sábio", "Bandana"), 0.81
"C Elizabeth Liones", ("Cabelo até a cintura", "Cabelo cinza", "Olhos azuis", "Camisa rosa", "Lenço"), 0.85
"C Ryouta Watari", ("Cabelo até as orelhas", "Cabelo marrom", "Olhos castanhos", "Uniforme escolar", "Gravata vermelha"), 0.90
"C Ken Kaneki", ("Cabelo até o pescoço", "Cabelo branco", "Olhos pretos", "Roupa preta", "Máscara de couro", "Transformação Ghoul"), 0.89
"C Aqua", ("Cabelo até o quadril ou abaixo", "Cabelo azul", "Olhos azuis", "Roupa azul", "Deusa"), 0.85
"C Asuna Yuuki", ("Cabelo até o quadril ou abaixo", "Cabelo castanho", "Olhos castanhos", "Uniforme branco e vermelho", "Florete"), 0.88
"S Roupa azul", ("Maleta"), 0.17
"S Cabelo até as orelhas", ("Olhos castanhos", "Cabelo marrom"), 0.28
"S Mochila azul", ("Capacete azul"), 0.12
"C Touka Kirishima", ("Cabelo até o pescoço", "Cabelo roxo", "Olhos roxos", "Roupa roxa", "Máscara", "Transformação Ghoul"), 0.70
"C Kurisu Makise", ("Cabelo até a cintura", "Cabelo ruivo", "Olhos azuis", "Jaqueta marrom", "Jaleco", "Flip phone"), 0.95
"S Cabelo preto", ("Cabelo até o pescoço"), 0.20
"C Sakuta Azusagawa", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos castanhos", "Camisa branca", "Cicatriz no peito", "Jaqueta marrom"), 0.94
"C Joseph Joestar", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos verdes", "Camisa roxo", "Cachecol listrado", "Marca Joestar"), 0.83
"C Mitsuha Miyamizu", ("Cabelo até o pescoço", "Cabelo preto", "Olhos castanhos", "Uniforme escolar", "Laço nos cabelos"), 0.92
"C King", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos castanhos", "Roupa azul"), 0.92
"C Renji Abarai", ("Cabelo até o pescoço", "Cabelo ruivo", "Olhos castanhos", "Roupa preta", "Espada", "Bandana"), 0.78
"C Yasutora Sado", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos castanhos", "Camisa azul", "Escudo"), 0.93
"C Inosuke Hashibira", ("Cabelo até os ombros", "Cabelo preto", "Olhos azuis", "Sem camisa", "Katana", "Cabeça de javali"), 0.76
"C Shigeo Kageyama", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Uniforme escolar"), 0.86
"C Ritsu Kageyama", ("Cabelo até as orelhas", "Cabelo azul", "Olhos pretos", "Uniforme escolar", "Maleta azul"), 0.93
"S Cabelo azul", ("Roupa azul", "Deusa", "Cabelo até o quadril ou abaixo"), 0.47
"C Saitama", ("Careca", "Careca", "Olhos pretos", "Roupa amarela"), 0.82
"C L Lawliet", ("Cabelo até o pescoço", "Cabelo preto", "Olhos pretos", "Camisa branca", "Muitos doces"), 0.79
"C Ryouta Suzui", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos castanhos", "Roupa vermelha", "Compulsão por apostas"), 0.85
"S Kon", ("Cabelo até as orelhas"), 0.10
"C Suguha Kirigaya", ("Cabelo até o pescoço", "Cabelo preto", "Olhos pretos", "Uniforme escolar", "Avatar em ALfheim Online"), 0.84
"C Genos", ("Cabelo até as orelhas", "Cabelo loiro", "Olhos amarelos", "Camisa branca", "Corpo de Cyborg"), 0.77
"C Alphonse Elric", ("Cabelo até as orelhas", "Cabelo loiro", "Olhos amarelos", "Armadura", "NOT Corpo físico", "Poderes de alquimia"), 0.84
"C Sakura Haruno", ("Cabelo até as costas", "Cabelo rosa", "Olhos verdes", "Roupa rosa", "Kunais", "Bandana"), 0.79
"C Edward Elric", ("Cabelo até as costas", "Cabelo loiro", "Olhos amarelos", "Roupa vermelha", "Automail", "Poderes de alquimia"), 0.84
"C Uryuu Ishida", ("Cabelo até o pescoço", "Cabelo azul", "Olhos azuis", "Camisa branca", "Espada", "Óculos"), 0.92
"C Sasuke Uchiha", ("Cabelo até o pescoço", "Cabelo preto", "Olhos pretos", "Camisa azul", "Sharingan", "Bandana"), 0.76
"C Hiyori Iki", ("Cabelo até as costas", "Cabelo preto", "Olhos roxos", "Uniforme escolar", "Cachecol vermelho"), 0.83
"S Olhos azuis", ("Jaqueta militar", "Lenço", "Cabelo até o pescoço"), 0.11
"S Olhos castanhos", ("Cabelo até as costas", "Roupa verde"), 0.20
"C Jinbe", ("Cabelo até os ombros", "Cabelo preto", "Olhos pretos", "Roupa laranja", "Faixa azul"), 0.88
"C Charlés", ("Cabelo até as costas", "Cabelo rosa", "Olhos castanhos", "Terno escuro", "Gravata", "Presilha"), 0.74
"C Gray Fullbuster", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Sem camisa", "Corrente", "Cinto"), 0.74
"C Usopp", ("Cabelo até o pescoço", "Cabelo preto", "Olhos pretos", "Macacão marrom", "Bolsa marrom", "Touca marrom"), 0.93
"C Lucy Heartfilia", ("Cabelo até as costas", "Cabelo loiro", "Olhos castanhos", "Camisa azul", "Bolsa", "Chicote"), 0.91
"C Shouto Todoroki", ("Cabelo até as orelhas", "Cabelo vermelho/branco", "Olhos cinza/vermelho", "Uniforme escolar", "Fogo e gelo", "Traje de super-herói"), 0.87
"C Satoru Fujinuma", ("Cabelo até o pescoço", "Cabelo preto", "Olhos pretos", "Uniforme escolar", "Óculos"), 0.97
"C Wendy Marvell", ("Cabelo até as costas", "Cabelo azul", "Olhos castanhos", "Roupa verde", "Orelhas"), 0.85
"C Mary Saotome", ("Cabelo até os ombros", "Cabelo loiro", "Olhos amarelos", "Roupa vermelha", "Compulsão por apostas"), 1.00
"S Fogo e gelo", ("Cabelo até as orelhas"), 0.23
"C Katsuki Bakugou", ("Cabelo até as orelhas", "Cabelo loiro", "Olhos vermelhos", "Uniforme escolar", "Manoplas em formato de granada", "Traje de super-herói"), 0.97
"C Light Yagami", ("Cabelo até as orelhas", "Cabelo marrom", "Olhos castanhos", "Terno", "Death Note", "Óculos"), 0.84
"C Izuku Midoriya", ("Cabelo até as orelhas", "Cabelo verde", "Olhos verdes", "Uniforme escolar", "One for all", "Traje de super-herói"), 0.92
"S Cabelo preto", ("Olhos pretos"), 0.08
"C Natsu Dragneel", ("Cabelo até as orelhas", "Cabelo rosa", "Olhos pretos", "Roupa preta", "Pulseiras", "Cachecol"), 0.94
"C Lalatina Dustiness Ford", ("Cabelo até a cintura", "Cabelo loiro", "Olhos azuis", "Armadura", "Espada"), 0.91
"S Correntes", ("Cabelo loiro", "Cabelo até o pescoço"), 0.12
"C Kallen Stadtfeld", ("Cabelo até o pescoço", "Cabelo rosa", "Olhos azuis", "Roupa marrom", "Bandana"), 0.70
"S Cabelo preto", ("Olhos pretos", "Touca marrom", "Cabelo até o pescoço"), 0.30
"C Aki Hayakawa", ("Cabelo até as orelhas", "Cabelo preto", "Olhos azuis", "Terno", "Kon", "Gravata"), 0.91
"S Deficiência auditiva", ("Cabelo até as costas", "Cabelo rosa claro"), 0.23
"C Tatsumi", ("Cabelo até as orelhas", "Cabelo marrom", "Olhos verdes", "Roupa marrom", "Espada"), 0.90
"S Cabelo preto", ("Cabelo até as orelhas", "Uniforme escolar"), 0.22
"S Camisa branca", ("Cabelo até as orelhas", "Cabelo loiro"), 0.48
"C Ichigo Kurosaki", ("Cabelo até as orelhas", "Cabelo ruivo", "Olhos castanhos", "Roupa preta", "Espada", "Lenço"), 0.98
"C Kurapika", ("Cabelo até o pescoço", "Cabelo loiro", "Olhos castanhos", "Roupa azul", "Correntes"), 0.82
"S Chapéu de feiticeiro", ("Vestido vermelho"), 0.18
"C Franky", ("Cabelo até as orelhas", "Cabelo azul", "Olhos pretos", "Camisa vermelha", "Corrente", "Óculos"), 0.86
"C Mai Sakurajima", ("Cabelo até a cintura", "Cabelo cinza", "Olhos roxos", "Camisa branca", "Roupa de coelho", "Jaqueta marrom"), 0.82
"C Rei Ayanami", ("Cabelo até o pescoço", "Cabelo azul", "Olhos vermelhos", "Uniforme escolar", "Pilota uma Eva-Unit"), 0.81
"C Shinji Ikari", ("Cabelo até as orelhas", "Cabelo castanho", "Olhos azuis", "Camisa branca", "Pilota uma Eva-Unit", "Walkman"), 0.87
"C Asuka Langley Souryuu", ("Cabelo até a cintura", "Cabelo ruivo", "Olhos azuis", "Uniforme escolar", "Pilota uma Eva-Unit"), 1.00
"C Mikasa Ackerman", ("Cabelo até o pescoço", "Cabelo preto", "Olhos cinzas", "Jaqueta militar", "Lenço", "Distintivo da Tropa de Exploração"), 0.71
"C Rukia Kuchiki", ("Cabelo até os ombros", "Cabelo preto", "Olhos roxos", "Roupa preta", "Espada", "Lenço"), 0.82
"C Shouya Ishida", ("Cabelo até as orelhas", "Cabelo preto", "Olhos pretos", "Camisa marrom", "Gravata"), 0.80
"S Roupa azul", ("Venda nos olhos", "Olhos azuis", "Cabelo até as orelhas"), 0.46
"C Suzaku Kururugi", ("Cabelo até as orelhas", "Cabelo marrom", "Olhos verdes", "Roupa branca", "Capa azul", "Luvas pretas"), 0.70
"C Orihime Inoue", ("Cabelo até a cintura", "Cabelo ruivo", "Olhos castanhos", "Roupa branca", "Capa"), 0.83
